Date_y,Close,Prev_Average Positive Score,Prev_Average Negative Score,Prev_automotive,Prev_nonsense,Prev_energy,Prev_lifestyle,Prev_environment,Prev_travel,Prev_finance,Prev_science,Prev_politics,Prev_Open,Prev_High,Prev_Low,Prev_Close,Prev_Adj Close,Prev_Volume,Prev_MA7,Prev_MA20,Prev_MACD,Prev_20SD,Prev_upper_band,Prev_lower_band,Prev_EMA,Prev_logmomentum
2021-10-15,281.010009765625,0.2593167059018578,0.6804779793175173,0.1830985915492957,0.1901408450704225,0.2323943661971831,0.4154929577464789,0.6830985915492958,0.5774647887323944,0.5140845070422535,0.0845070422535211,0.1197183098591549,274.5799865722656,281.07000732421875,274.1166687011719,281.010009765625,281.010009765625,56773800.0,269.00905064174106,,0.31935055241655164,,,,277.8665413196845,0.02974907491710917
2021-10-15,281.010009765625,0.3424985094650372,0.6101034726645496,0.3513513513513513,0.1756756756756756,0.2972972972972973,0.5405405405405406,0.5675675675675675,0.3783783783783784,0.4324324324324324,0.1351351351351351,0.1216216216216216,274.5799865722656,281.07000732421875,274.1166687011719,281.010009765625,281.010009765625,56773800.0,269.00905064174106,,0.31935055241655164,,,,277.8665413196845,0.02974907491710917
2021-10-18,290.03668212890625,0.2408951320210281,0.7046299765304643,0.3061224489795918,0.1632653061224489,0.336734693877551,0.6020408163265306,0.5612244897959183,0.4897959183673469,0.4183673469387755,0.0714285714285714,0.0510204081632653,274.5799865722656,281.07000732421875,274.1166687011719,281.010009765625,281.010009765625,56773800.0,269.00905064174106,,0.31935055241655164,,,,277.8665413196845,0.02974907491710917
2021-10-19,288.0899963378906,0.3322997556344882,0.6158577215832632,0.25,0.1891891891891892,0.304054054054054,0.5135135135135135,0.5945945945945946,0.5405405405405406,0.4864864864864865,0.0743243243243243,0.0472972972972973,283.92999267578125,291.7533264160156,283.8233337402344,290.03668212890625,290.03668212890625,72621600.0,272.6519077845982,,0.3557551841471991,,,,285.9799736147838,0.03161711443997285
2021-10-20,288.6000061035156,0.2040942428367478,0.7493239630545888,0.1607142857142857,0.1964285714285714,0.2857142857142857,0.4285714285714285,0.7142857142857143,0.5625,0.4553571428571428,0.0803571428571428,0.1160714285714285,292.510009765625,292.6499938964844,287.5033264160156,288.0899963378906,288.0899963378906,52143300.0,276.40333775111606,,-1.1514323122116252,,,,287.3866557242906,-0.006734486474692475
2021-10-21,298.0,0.3281457321397189,0.6143308686113905,0.264367816091954,0.2068965517241379,0.3390804597701149,0.3620689655172414,0.6264367816091954,0.4942528735632184,0.5057471264367817,0.0804597701149425,0.1206896551724138,288.45001220703125,289.8299865722656,285.7933349609375,288.6000061035156,288.6000061035156,42096300.0,279.9204799107143,,-1.7284921475516057,,,,288.19555603348095,0.0017687488821671587
2021-10-22,303.2266540527344,0.294671830534935,0.6337363372246424,0.2277777777777777,0.1666666666666666,0.2777777777777778,0.4111111111111111,0.6611111111111111,0.5222222222222223,0.5444444444444444,0.1055555555555555,0.0833333333333333,285.3333435058594,300.0,285.1666564941406,298.0,298.0,94444500.0,284.1242893763951,,-0.7240318129761931,,,,294.7318521630022,0.03205181901693134
2021-10-22,303.2266540527344,0.4106757508780428,0.5376464560360252,0.2155688622754491,0.1916167664670658,0.3592814371257485,0.4550898203592814,0.5988023952095808,0.5688622754491018,0.4550898203592814,0.0958083832335329,0.059880239520958,298.5,303.3333435058594,296.9866638183594,303.2266540527344,303.2266540527344,68642400.0,288.8195277622768,,-1.3108082699394004,,,,300.3950534666768,0.017387072543931938
2021-10-22,303.2266540527344,0.3908787985642751,0.5563029984633128,0.3333333333333333,0.1333333333333333,0.1666666666666666,0.4166666666666667,0.6833333333333333,0.6,0.5,0.1333333333333333,0.0333333333333333,298.5,303.3333435058594,296.9866638183594,303.2266540527344,303.2266540527344,68642400.0,288.8195277622768,,-1.3108082699394004,,,,300.3950534666768,0.017387072543931938
2021-10-25,341.6199951171875,0.3358673746769245,0.6209190579561087,0.1846153846153846,0.1076923076923077,0.2769230769230769,0.5538461538461539,0.6923076923076923,0.4615384615384615,0.4,0.2307692307692307,0.0923076923076923,298.5,303.3333435058594,296.9866638183594,303.2266540527344,303.2266540527344,68642400.0,288.8195277622768,,-1.3108082699394004,,,,300.3950534666768,0.017387072543931938
2021-10-26,339.4766540527344,0.3514421282908617,0.5860136284198596,0.2575757575757575,0.1601731601731601,0.3095238095238095,0.474025974025974,0.5584415584415584,0.6082251082251082,0.4567099567099567,0.1103896103896103,0.0649350649350649,316.84332275390625,348.3399963378906,314.7333374023437,341.6199951171875,341.6199951171875,188556300.0,298.6547633579799,,-0.7578057262060724,,,,327.87834797128977,0.11921843486746743
2021-10-27,345.9533386230469,0.2981518449402657,0.6569313872762087,0.2436974789915966,0.1890756302521008,0.2731092436974789,0.4621848739495798,0.6260504201680672,0.5504201680672269,0.5126050420168067,0.1134453781512605,0.0294117647058823,341.5633239746094,364.9800109863281,333.8133239746094,339.4766540527344,339.4766540527344,187245000.0,307.00714111328125,,-4.092764678969672,,,,335.6105520322389,-0.0062938149592970775
2021-10-28,359.0133361816406,0.239763392566961,0.6963077052838385,0.2429378531073446,0.1977401129943503,0.3333333333333333,0.480225988700565,0.5988700564971752,0.536723163841808,0.4576271186440678,0.0847457627118644,0.0677966101694915,346.5533447265625,356.9599914550781,343.59332275390625,345.9533386230469,345.9533386230469,115579500.0,314.99523489815846,283.8295013427734,-6.873490608368286,28.711192376304172,341.2518860953818,226.4071165901651,342.5057430947551,0.018898727534898532
2021-10-29,371.3333435058594,0.2384663772583007,0.7184910674095154,0.312,0.168,0.32,0.424,0.608,0.472,0.512,0.096,0.088,356.10333251953125,360.3333435058594,351.3999938964844,359.0133361816406,359.0133361816406,81639600.0,325.1271405901228,288.85550079345705,-9.269894682607514,32.58009861448109,354.0156980224192,223.69530356449488,353.51080515373087,0.03705562944417333
2021-10-29,371.3333435058594,0.2560745133924736,0.6895267074070279,0.1693121693121693,0.2486772486772486,0.3068783068783068,0.5661375661375662,0.6296296296296297,0.5026455026455027,0.4126984126984127,0.1058201058201058,0.0582010582010582,360.6199951171875,371.7366638183594,357.7366638183594,371.3333435058594,371.3333435058594,89755200.0,336.9461887904576,294.5018341064453,-10.609662345615789,36.566907511619256,367.6356491296838,221.36801908320678,365.39249738886184,0.03374062327713504
2021-10-29,371.3333435058594,0.3776332171339738,0.5782140430651213,0.2210526315789473,0.1684210526315789,0.3684210526315789,0.4736842105263157,0.6105263157894737,0.5684210526315789,0.4,0.1052631578947368,0.0842105263157894,360.6199951171875,371.7366638183594,357.7366638183594,371.3333435058594,371.3333435058594,89755200.0,336.9461887904576,294.5018341064453,-10.609662345615789,36.566907511619256,367.6356491296838,221.36801908320678,365.39249738886184,0.03374062327713504
2021-11-01,402.86334228515625,0.3780934250716007,0.5699674107811668,0.2727272727272727,0.2222222222222222,0.4242424242424242,0.494949494949495,0.6161616161616161,0.4646464646464646,0.3232323232323232,0.0707070707070707,0.1111111111111111,360.6199951171875,371.7366638183594,357.7366638183594,371.3333435058594,371.3333435058594,89755200.0,336.9461887904576,294.5018341064453,-10.609662345615789,36.566907511619256,367.6356491296838,221.36801908320678,365.39249738886184,0.03374062327713504
2021-11-02,390.6666564941406,0.307921347718586,0.6460242798958702,0.1647509578544061,0.2068965517241379,0.3333333333333333,0.4674329501915709,0.6934865900383141,0.4674329501915709,0.4636015325670498,0.10727969348659,0.0957854406130268,381.6666564941406,403.25,372.88665771484375,402.86334228515625,402.86334228515625,168146100.0,351.9266662597656,301.6195007324219,-11.860445659938023,42.90698909028314,387.43347891298816,215.80552255185563,390.3730606533235,0.08149724419582528
2021-11-03,404.6199951171875,0.2480520265858347,0.7066752980395061,0.2731707317073171,0.2682926829268293,0.3560975609756097,0.3658536585365853,0.526829268292683,0.5219512195121951,0.4878048780487805,0.1121951219512195,0.0878048780487804,386.4533386230469,402.86334228515625,382.0,390.6666564941406,390.6666564941406,128213400.0,364.41809517996654,308.143000793457,-14.295168630143905,46.07865546825811,400.30031172997326,215.98568985694078,390.5687912138689,-0.03074274797958024
2021-11-04,409.9700012207031,0.2875238822056697,0.6556984983957731,0.2230769230769231,0.1538461538461538,0.3230769230769231,0.4692307692307692,0.7230769230769231,0.5923076923076923,0.3846153846153846,0.0769230769230769,0.0538461538461538,392.4433288574219,405.1300048828125,384.2066650390625,404.6199951171875,404.6199951171875,103885500.0,373.41809517996654,315.3281677246094,-15.71666230051801,49.41050264807828,414.14917302076594,216.50716242845283,399.936260482759,0.03509368755165895
2021-11-05,407.36334228515625,0.2992936344754776,0.6462139067233809,0.2281879194630872,0.1879194630872483,0.3288590604026846,0.4630872483221476,0.6711409395973155,0.5838926174496645,0.3557046979865771,0.1409395973154362,0.0402684563758389,411.4700012207031,414.4966735839844,405.6666564941406,409.9700012207031,409.9700012207031,76192200.0,383.4885733468192,322.5998336791992,-18.992951694366695,52.1668965362035,426.9336267516062,218.26604060679222,406.62542097472436,0.01313564628546233
2021-11-05,407.36334228515625,0.2952320964148875,0.6526803307318956,0.2808988764044944,0.1685393258426966,0.4606741573033708,0.4044943820224719,0.6292134831460674,0.4382022471910112,0.3932584269662921,0.1573033707865168,0.0674157303370786,409.3333435058594,413.2900085449219,402.6666564941406,407.36334228515625,407.36334228515625,64886400.0,392.2614310128348,329.8765014648437,-21.261059273863452,53.38006575625478,436.6366329773533,223.11636995233417,407.11736851501234,-0.006378469186125081
2021-11-05,407.36334228515625,0.2076643924100683,0.7365242417799224,0.1559633027522936,0.1926605504587156,0.2201834862385321,0.4954128440366973,0.6605504587155964,0.4220183486238532,0.6146788990825688,0.110091743119266,0.128440366972477,409.3333435058594,413.2900085449219,402.6666564941406,407.36334228515625,407.36334228515625,64886400.0,392.2614310128348,329.8765014648437,-21.261059273863452,53.38006575625478,436.6366329773533,223.11636995233417,407.11736851501234,-0.006378469186125081
2021-11-08,387.6466674804688,0.225646566933599,0.7286997696449017,0.1310344827586207,0.2482758620689655,0.2275862068965517,0.4620689655172413,0.6482758620689655,0.3379310344827586,0.7034482758620689,0.0896551724137931,0.1517241379310344,409.3333435058594,413.2900085449219,402.6666564941406,407.36334228515625,407.36334228515625,64886400.0,392.2614310128348,329.8765014648437,-21.261059273863452,53.38006575625478,436.6366329773533,223.11636995233417,407.11736851501234,-0.006378469186125081
2021-11-09,341.1666564941406,0.2354280833275087,0.7178702793912404,0.1244239631336405,0.2073732718894009,0.3225806451612903,0.4193548387096774,0.6451612903225806,0.4746543778801843,0.576036866359447,0.1059907834101382,0.1244239631336405,383.2633361816406,399.0,377.6666564941406,387.6466674804688,387.6466674804688,100337100.0,396.3519069126674,336.0598342895508,-20.465068314092093,52.500410780530984,441.06065585061276,231.05901272848882,394.13690115864944,-0.04961124617557858
2021-11-10,355.9833374023437,0.2608587480896148,0.6820963229706039,0.1691542288557214,0.1741293532338308,0.2885572139303483,0.4527363184079602,0.681592039800995,0.5074626865671642,0.5422885572139303,0.0746268656716417,0.1094527363184079,391.2000122070313,391.5,337.17333984375,341.1666564941406,341.1666564941406,177317400.0,392.0423801967076,339.6895004272461,-24.638805402485787,50.04089478226214,439.7712899917704,239.60771086272183,358.82340471564305,-0.12772318728902385
2021-11-11,354.5033264160156,0.2119722388408802,0.7390097972577211,0.2169312169312169,0.2222222222222222,0.2698412698412698,0.4338624338624338,0.6455026455026455,0.4444444444444444,0.5978835978835979,0.0634920634920634,0.1058201058201058,336.8033447265625,359.3666687011719,329.10333251953125,355.9833374023437,355.9833374023437,128408100.0,385.3452366420201,343.97066802978514,-18.61065417713968,47.38980092554903,438.7502698808832,249.1910661786871,356.93002650677676,0.04251283809069096
2021-11-12,344.47332763671875,0.2373832472112794,0.7038585362055444,0.1390728476821192,0.152317880794702,0.2450331125827814,0.5629139072847682,0.7019867549668874,0.423841059602649,0.6026490066225165,0.086092715231788,0.086092715231788,367.5899963378906,368.3233337402344,351.5599975585937,354.5033264160156,354.5033264160156,67189800.0,380.1790466308594,348.05716705322266,-18.314495915302018,44.353816746160696,436.76480054554406,259.34953356090125,355.3122264462693,-0.004166195376866496
2021-11-12,344.47332763671875,0.2702482208725094,0.6818649371465048,0.2093023255813953,0.1550387596899224,0.3255813953488372,0.4883720930232558,0.6744186046511628,0.3565891472868217,0.6124031007751938,0.0930232558139534,0.0852713178294573,349.1666564941406,351.5,339.7333374023437,344.47332763671875,344.47332763671875,76719300.0,371.58666556222096,351.23033294677737,-16.00080647697291,41.481830586886026,434.1939941205494,268.2666717730053,348.0862939065689,-0.028701065279561472
2021-11-12,344.47332763671875,0.2953583477199941,0.660237697587497,0.1739130434782608,0.1739130434782608,0.2608695652173913,0.5652173913043478,0.6231884057971014,0.5362318840579711,0.4927536231884058,0.1014492753623188,0.072463768115942,349.1666564941406,351.5,339.7333374023437,344.47332763671875,344.47332763671875,76719300.0,371.58666556222096,351.23033294677737,-16.00080647697291,41.481830586886026,434.1939941205494,268.2666717730053,348.0862939065689,-0.028701065279561472
2021-11-15,337.7966613769531,0.2953589969667895,0.6649496897883799,0.2298850574712643,0.1839080459770115,0.2873563218390804,0.5287356321839081,0.6206896551724138,0.4827586206896552,0.4022988505747126,0.1149425287356321,0.1494252873563218,349.1666564941406,351.5,339.7333374023437,344.47332763671875,344.47332763671875,76719300.0,371.58666556222096,351.23033294677737,-16.00080647697291,41.481830586886026,434.1939941205494,268.2666717730053,348.0862939065689,-0.028701065279561472
2021-11-16,351.57666015625,0.1435124432014314,0.8225186155331845,0.1655629139072847,0.2119205298013245,0.2980132450331126,0.4701986754966887,0.6490066225165563,0.4172185430463576,0.5761589403973509,0.086092715231788,0.1258278145695364,339.2099914550781,343.99334716796875,326.20001220703125,337.7966613769531,337.7966613769531,104326800.0,361.2761884416853,353.6183319091797,-13.064336065512464,39.078768605337565,431.7758691198548,275.46079469850457,341.2265388868251,-0.01957254315692035
2021-11-17,363.0033264160156,0.2423352991887765,0.7165632843971252,0.2093023255813953,0.1937984496124031,0.2945736434108527,0.4031007751937984,0.689922480620155,0.4418604651162791,0.5581395348837209,0.1317829457364341,0.0775193798449612,334.4366760253906,352.3999938964844,334.0599975585937,351.57666015625,351.57666015625,79627200.0,353.3066624232701,356.7926651000977,-8.795371568826226,35.92721501441257,428.64709512892284,284.9382350712725,348.1266197331083,0.03998366090579434
2021-11-18,365.4599914550781,0.2418049035874088,0.6917682532715587,0.2566371681415929,0.1327433628318584,0.336283185840708,0.4690265486725664,0.6902654867256637,0.4690265486725664,0.4513274336283185,0.0884955752212389,0.1061946902654867,354.5033264160156,373.21331787109375,351.8333435058594,363.0033264160156,363.0033264160156,94336200.0,349.7861851283482,360.51283111572263,-7.334514000933723,32.1477441824834,424.8083194806894,296.21734275075585,358.0444241883799,0.031984216103858806
2021-11-19,379.0199890136719,0.2000064599135565,0.7422255831105369,0.365079365079365,0.3333333333333333,0.2539682539682539,0.4126984126984127,0.5714285714285714,0.4285714285714285,0.3968253968253968,0.1111111111111111,0.1269841269841269,368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,365.4599914550781,62696700.0,353.2566615513393,363.8858306884766,-8.02242265027786,28.585190758585746,421.0562122056481,306.71544917130507,362.98813569951204,0.006744812791821567
2021-11-19,379.0199890136719,0.2802123141482593,0.6651713043693604,0.3333333333333333,0.2032520325203252,0.1869918699186991,0.5447154471544715,0.6260162601626016,0.5121951219512195,0.3983739837398374,0.056910569105691,0.1382113821138211,366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,379.0199890136719,64926900.0,356.54761178152904,367.6754974365234,-7.048266984616191,24.90764524382323,417.49078792416987,317.86020694887696,373.6760379089519,0.03643213445735007
2021-11-19,379.0199890136719,0.3840544638426407,0.590192292911419,0.3043478260869565,0.1014492753623188,0.2753623188405797,0.5362318840579711,0.7246376811594203,0.4927536231884058,0.4347826086956521,0.0869565217391304,0.0434782608695652,366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,379.0199890136719,64926900.0,356.54761178152904,367.6754974365234,-7.048266984616191,24.90764524382323,417.49078792416987,317.86020694887696,373.6760379089519,0.03643213445735007
2021-11-22,385.6233215332031,0.2964335313210121,0.6625012763035603,0.3717948717948718,0.2307692307692307,0.3076923076923077,0.4615384615384615,0.6923076923076923,0.4743589743589743,0.2564102564102564,0.0769230769230769,0.1282051282051282,366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,379.0199890136719,64926900.0,356.54761178152904,367.6754974365234,-7.048266984616191,24.90764524382323,417.49078792416987,317.86020694887696,373.6760379089519,0.03643213445735007
2021-11-23,369.6766662597656,0.3417636189729937,0.5998283365080433,0.3064516129032258,0.1935483870967742,0.3548387096774194,0.4354838709677419,0.6209677419354839,0.5887096774193549,0.3709677419354839,0.0483870967741935,0.0806451612903225,387.4433288574219,400.6499938964844,377.4766540527344,385.6233215332031,385.6233215332031,99217500.0,360.99332536969865,369.8756637573242,-8.796700056787756,24.423721851123137,418.7231074595705,321.02822005507795,381.64089365845274,0.017272096909531555
2021-11-24,372.0,0.3492339783244663,0.5988793146042597,0.2936507936507936,0.1746031746031746,0.365079365079365,0.4365079365079365,0.6984126984126984,0.492063492063492,0.3571428571428571,0.1031746031746031,0.0793650793650793,389.1700134277344,393.5,354.2333374023437,369.6766662597656,369.6766662597656,108515100.0,364.5938023158482,371.38566436767576,-11.595192883293521,23.355584663245583,418.09683369416695,324.67449504118457,373.66474205932803,-0.04223229344871564
2021-11-24,372.0,0.1990715843074176,0.7584129194824063,0.2653061224489796,0.1632653061224489,0.2755102040816326,0.5408163265306123,0.673469387755102,0.3673469387755102,0.5612244897959183,0.1122448979591836,0.0408163265306122,360.1300048828125,377.5899963378906,354.0,372.0,372.0,67680600.0,369.47999354771207,372.68799743652346,-9.229401984727872,22.57599581218321,417.8399890608899,327.53600581215704,372.55491401977605,0.006265105659810634
2021-11-26,360.6400146484375,0.4475609581978594,0.5220939331367368,0.4426229508196721,0.1475409836065573,0.3770491803278688,0.6557377049180327,0.6229508196721312,0.4098360655737705,0.2459016393442623,0.0655737704918032,0.0327868852459016,360.1300048828125,377.5899963378906,354.0,372.0,372.0,67680600.0,369.47999354771207,372.68799743652346,-9.229401984727872,22.57599581218321,417.8399890608899,327.53600581215704,372.55491401977605,0.006265105659810634
2021-11-26,360.6400146484375,0.2676490257526266,0.6695879800566311,0.2068965517241379,0.1839080459770115,0.2758620689655172,0.4712643678160919,0.632183908045977,0.4827586206896552,0.5632183908045977,0.1034482758620689,0.0804597701149425,366.489990234375,369.5933227539063,360.3333435058594,360.6400146484375,360.6400146484375,35042700.0,370.7747584751674,372.76933135986326,-8.992532287734036,22.527014631568434,417.8233606230001,327.7153020967264,364.61164777221705,-0.031013582803841335
2021-11-26,360.6400146484375,0.1962589824453313,0.7126281134625698,0.4042553191489361,0.1914893617021276,0.2978723404255319,0.4042553191489361,0.5106382978723404,0.6595744680851063,0.3404255319148936,0.0638297872340425,0.1276595744680851,366.489990234375,369.5933227539063,360.3333435058594,360.6400146484375,360.6400146484375,35042700.0,370.7747584751674,372.76933135986326,-8.992532287734036,22.527014631568434,417.8233606230001,327.7153020967264,364.61164777221705,-0.031013582803841335
2021-11-29,378.9966735839844,0.2985201952132312,0.6621660116043958,0.4318181818181818,0.1818181818181818,0.3181818181818182,0.5,0.5454545454545454,0.5227272727272727,0.2272727272727272,0.25,0.0227272727272727,366.489990234375,369.5933227539063,360.3333435058594,360.6400146484375,360.6400146484375,35042700.0,370.7747584751674,372.76933135986326,-8.992532287734036,22.527014631568434,417.8233606230001,327.7153020967264,364.61164777221705,-0.031013582803841335
2021-11-30,381.586669921875,0.3430123249280084,0.6048976361137075,0.2783505154639175,0.1752577319587628,0.2886597938144329,0.422680412371134,0.5567010309278351,0.5876288659793815,0.5051546391752577,0.0927835051546391,0.0927835051546391,366.9966735839844,380.8900146484375,366.7300109863281,378.9966735839844,378.9966735839844,58393500.0,373.0595223563058,373.15249786376955,-7.433405674882806,22.566443152648052,418.28538416906565,328.01961155847346,374.20166498006193,0.04964715675134432
2021-12-01,365.0,0.2538355698390883,0.6886288249979213,0.2244897959183673,0.2040816326530612,0.2653061224489796,0.5306122448979592,0.6632653061224489,0.4081632653061224,0.4897959183673469,0.0918367346938775,0.1224489795918367,381.4566650390625,389.3333435058594,372.6666564941406,381.586669921875,381.586669921875,81276000.0,375.3633335658482,372.08866424560546,-8.015508010437088,21.5716784567702,415.23202115914586,328.94530733206506,379.1250016079373,0.006810578672784683
2021-12-02,361.5333251953125,0.2959525621455648,0.6622610527536144,0.2608695652173913,0.1913043478260869,0.2956521739130435,0.4782608695652174,0.6608695652173913,0.5565217391304348,0.408695652173913,0.0956521739130434,0.0521739130434782,386.8999938964844,390.9466552734375,363.586669921875,365.0,365.0,68450400.0,373.36047799246654,370.8053314208984,-10.487453520534643,21.167971609839277,413.14127464057697,328.4693882012199,369.7083338693124,-0.044440653310942796
2021-12-03,338.3233337402344,0.2915571347392838,0.6591233631660198,0.2758620689655172,0.1724137931034483,0.3448275862068966,0.5862068965517241,0.646551724137931,0.4913793103448275,0.3448275862068966,0.1034482758620689,0.0344827586206896,366.3533325195313,371.0,352.2166748046875,361.5333251953125,361.5333251953125,73114800.0,369.91904994419644,368.6509979248047,-9.658217007908036,19.686079748912903,408.0231574226305,329.2788384269789,364.2583280866458,-0.009543130353379798
